PCT_LACCESS_POP10,PCT_LACCESS_HHNV10,PCT_LACCESS_SNAP15,GROCPTH11,SUPERCPTH11,CONVSPTH11,SPECSPTH11,SNAPSPTH12,WICSPTH11,FFRPTH11,FSRPTH11,PC_FFRSALES07,PC_FFRSALES12,PC_FSRSALES12,REDEMP_SNAPS12,PCT_SNAP12,PC_SNAPBEN12,SNAP_PART_RATE11,PCT_NSLP12,PCT_FREE_LUNCH10,PCT_REDUCED_LUNCH10,PCT_SBP12,PCT_SFSP12,REDEMP_WICS11,PCT_WIC12,PCT_CACFP12,FOODINSEC_12_14,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKTPTH13,VEG_ACRESPTH12,ORCHARD_ACRESPTH12,RECFACPTH11,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,POVRATE15,PCT_DIABETES_ADULTS13,PCT_DIABETES_ADULTS08,log_MEDHHINC15
33.76965730033296,3.2847855556540977,4.608749252541551,0.090581351,0.0181163,0.561604377,0.0181163,0.6740041551080207,0.09056658297777176,0.615953188,0.579720647,649.5113669582424,674.8027203993418,512.2809872615167,301432.0810690423,18.90847619188084,18.471487045288086,84.02,68.22604311036457,36.11672051696284,6.88610662358643,27.20632814147452,3.1603198495282,172391.75,2.9476822818535977,0.8912387052118989,16.8,6.024096385542169,13.110539845758353,0.5963740458015268,1.5546918378678511,1.9082148649937982,5.582238332578161,192.53719981875852,0.01827719248831272,17.181694608065246,7.285908473040327,0.072465081,77.2461563834271,17.582598816221072,2.4005424126367485,0.8557658829781385,0.39764710194059116,0.04031445273130417,11.995382162687141,26.777958989206724,12.7,13.0,11.4,4.752662943120972
19.318472596371,2.1478271595262095,1.2989003685463132,0.14474573,0.0321657,0.573621967,0.107219059,0.7250554711113442,0.1393802911043167,0.648675309,1.15796584,649.5113669582424,674.8027203993418,512.2809872615167,274394.50366265053,18.90847619188084,15.890722274780273,84.02,68.22604311036457,36.76193857624712,5.542339783419138,27.20632814147452,3.1603198495282,122739.7109375,2.9476822818535977,0.8912387052118989,16.8,7.023705004389816,10.414560161779574,0.7126340549376071,0.47801006181673333,4.1472355629799775,3.403432845227841,-17.93490402116634,0.020524820312857628,11.97504149246833,17.652681779028974,0.085775247,83.50478698598195,9.308424546676543,4.384824294296766,0.7351932625572656,0.6287548349930048,0.04334348338957013,16.771184813321263,22.987408443749484,12.9,10.4,9.8,4.7192235288020115
20.840971709557856,4.135869370614328,4.303147049779694,0.219370407,0.0,0.804358159,0.109685203,1.2805901743808439,0.2559415102005005,0.694672955,0.621549486,649.5113669582424,674.8027203993418,512.2809872615167,325496.5607655502,18.90847619188084,31.116222381591797,84.02,68.22604311036457,66.38896120801874,4.582140067690705,27.20632814147452,3.1603198495282,85699.46875,2.9476822818535977,0.8912387052118989,16.8,2.889245585874799,2.276707530647986,0.015403357932029182,0.012457357506995285,0.3962964297294376,0.4786626900843183,20.784002624276564,0.11134204268455505,1.1782466217460144,29.419345336720795,0.073123469,46.75310485486397,46.691189860509155,5.05153512765415,0.3897002585861529,0.21852350948756236,0.08740940379502495,14.236806643114688,21.906981826128128,32.0,18.4,13.6,4.497385832537447
4.559752683225005,3.4585800954854773,0.6767103234591161,0.26379424,0.0439657,0.835348428,0.0,0.7191220073461079,0.26377105712890625,0.26379424,0.219828534,649.5113669582424,674.8027203993418,512.2809872615167,356444.032,18.90847619188084,22.435049057006836,84.02,68.22604311036457,53.502277904328025,9.253986332574032,27.20632814147452,3.1603198495282,81445.3984375,2.9476822818535977,0.8912387052118989,16.8,5.687203791469194,6.878306878306878,,,2.0500935912291647,0.8833141948591113,-56.91346977337229,0.04441286250948906,2.870771133292112,0.5741542266584224,0.0,75.02072878027492,21.92450360026184,1.7717652192886755,0.09600698232598735,0.27929303949378137,0.030547676194632337,12.68164957451451,22.696923412611827,22.2,14.8,11.1,4.610308753360829
2.700840094961568,3.269379843993799,0.8127274929922376,0.121608005,0.0173726,0.521177165,0.0173726,0.6571438453290908,0.13899989426136017,0.347451444,0.260588583,649.5113669582424,674.8027203993418,512.2809872615167,229730.02263157893,18.90847619188084,20.27230453491211,84.02,68.22604311036457,43.93136026221922,8.097946592114143,27.20632814147452,3.1603198495282,123098.5625,2.9476822818535977,0.8912387052118989,16.8,5.9405940594059405,7.0910556003223215,0.2677167319837248,0.27779180766705386,7.628022759601707,8.567571309886459,12.317065377159537,0.01735779643058777,10.125311548047632,3.0462475768485184,0.0521177,88.88733819475942,1.2630403684449252,8.070199923240642,0.20062105299884864,0.49719130525801614,0.03140155612155891,14.722096228324203,24.608352813928335,14.7,14.1,11.4,4.703179565146775
37.47465226144493,7.285560968747689,6.016622830144433,0.18735363,0.0,0.18735363,0.093676815,1.3684679523900452,0.18731853365898132,0.37470726,0.18735363,649.5113669582424,674.8027203993418,512.2809872615167,211588.91372093023,18.90847619188084,33.89244842529297,84.02,68.22604311036457,90.12032932235591,0.1266624445851805,27.20632814147452,3.1603198495282,260599.375,2.9476822818535977,0.8912387052118989,16.8,4.693140794223827,4.395604395604396,0.10295126973232671,0.10632642211589581,3.814367450731087,5.468602677729587,43.368533534477336,0.09477774798870087,12.634357910616632,61.851782010182916,0.0,21.916804104819498,69.97434487813817,7.119296316657504,0.1832508704416346,0.1832508704416346,0.03665017408832692,13.459776433938062,22.264980758658602,39.6,19.6,14.9,4.451033825139367
6.243470213062348,4.652357458095042,1.0768789929632352,0.143678161,0.0478927,1.053639847,0.0,1.3419018072585809,0.19158923625946045,0.814176245,0.670498084,649.5113669582424,674.8027203993418,512.2809872615167,345604.8689908257,18.90847619188084,32.66789245605469,84.02,68.22604311036457,67.87410926365796,7.244655581947744,27.20632814147452,3.1603198495282,190831.140625,2.9476822818535977,0.8912387052118989,16.8,2.2448979591836733,7.616707616707617,0.01050012075138864,0.11893089298035371,0.47860629845888775,6.419051352410819,1241.1965895727164,0.09816432744264603,3.920031360250882,24.353194825558603,0.0,54.06024729078149,43.18995560223421,0.9118250823506946,0.830667876068172,0.28166324533346065,0.03341767317515635,16.65632310116007,24.137107939084355,25.8,17.7,15.1,4.529789551099617
26.061085741273487,2.645518129638947,4.080320207731614,0.20376109,0.0254701,0.738633952,0.0169801,1.1758002546264719,0.16129443049430847,0.772594133,0.662223543,649.5113669582424,674.8027203993418,512.2809872615167,315617.50259818736,18.90847619188084,29.975231170654297,84.02,68.22604311036457,50.98239209791712,7.096843461455873,27.20632814147452,3.1603198495282,136979.953125,2.9476822818535977,0.8912387052118989,16.8,4.761904761904762,8.445945945945946,0.11583962004604625,0.3084983167898856,0.6884029911109963,2.4299575396893065,252.98474455604253,0.02574201300740242,0.39220367307265996,0.7758811793393926,0.067920363,73.61350065782815,20.39014269810748,3.283237189218365,0.6999966265222818,0.40481732618156063,0.07927672637722229,14.328846607968154,22.877239145835443,20.0,14.9,14.5,4.624189243859756
19.722967185782053,4.426159573983363,3.607493205587612,0.23507978,0.029385,0.764009286,0.029385,1.005460310004697,0.17631500959396362,0.675854368,0.528929505,649.5113669582424,674.8027203993418,512.2809872615167,327935.78832116787,18.90847619188084,28.581974029541016,84.02,68.22604311036457,65.1300962917435,5.736529399713174,27.20632814147452,3.1603198495282,64181.65625,2.9476822818535977,0.8912387052118989,16.8,4.464285714285714,7.308970099667775,1.028553883942278,0.8033573141486811,1.9226906189915918,1.966250917094644,2.2655906089508404,0.029288580641150475,1.144534115920763,4.402054292002934,0.0,58.14116615519509,38.59710653222271,1.5665643723513079,0.4851673242729797,0.16659359929855327,0.020458863071752154,16.676896098202544,22.51351746310098,22.4,16.4,16.1,4.550961752298176
0.30555325161640307,3.5642523931318935,0.04600567762648419,0.153887585,0.0384719,0.654022237,0.0384719,1.191345451750509,0.23082250356674194,0.654022237,0.269303274,649.5113669582424,674.8027203993418,512.2809872615167,242354.8712903226,18.90847619188084,27.422502517700195,84.02,68.22604311036457,50.82087723597157,9.629992648860574,27.20632814147452,3.1603198495282,108206.3515625,2.9476822818535977,0.8912387052118989,16.8,3.5168195718654434,2.4955436720142603,0.08999850002499958,0.02583225698929211,2.1132548037412437,1.1912538907889174,-43.629424682723695,0.03842459246516228,4.4191676593782425,1.3065365253813934,0.0384719,92.07356958713302,4.640424795105622,1.2312901612220555,0.18854130593712726,0.4694293739659086,0.0038477817538189237,17.896032937011814,21.41675324175613,19.4,13.3,13.6,4.592665202751882
